index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None
9414	chr9	130700501	130700502	.	False	5.55e-02	5.95e-02	7.24e-02	3.97e-03	1.30e-01	2.70e-01	2.99e-01	1.93e-03	8.29e-03	5.40e-03
9415	chr1	219419625	219419626	.	False	1.44e-01	1.86e-01	3.70e-02	3.41e-03	6.26e-02	1.53e-01	3.70e-01	1.93e-03	3.38e-03	9.57e-03
9416	chr1	233080472	233080473	.	False	5.74e-01	1.08e-02	1.55e-01	7.54e-02	8.91e-02	1.89e-02	6.02e-02	6.14e-02	3.73e-03	1.37e-01
9417	chr1	258173818	258173819	.	False	1.34e-03	3.83e-02	2.18e-04	6.81e-05	2.65e-03	2.76e-02	9.33e-01	1.49e-04	1.51e-03	9.60e-05
9418	chr1	242454309	242454310	.	False	7.46e-03	1.48e-01	1.31e-03	7.28e-04	1.23e-02	5.73e-02	6.73e-01	9.38e-04	1.15e-02	1.33e-03
9419	chr1	270065247	270065248	.	False	4.03e-01	2.70e-02	9.96e-02	2.08e-02	1.16e-01	7.09e-02	1.27e-01	2.56e-02	8.14e-03	1.16e-01
9420	chr9	120408631	120408632	.	False	2.41e-01	6.17e-02	2.51e-01	7.87e-03	6.97e-02	7.86e-02	2.42e-01	4.21e-03	2.07e-03	2.51e-02
9421	chr9	115545621	115545622	.	False	2.86e-03	5.25e-02	8.36e-04	1.45e-04	6.18e-03	5.75e-02	8.83e-01	1.58e-04	3.88e-03	1.38e-04
9422	chr9	67036947	67036948	.	False	1.07e-01	2.87e-02	2.23e-01	4.30e-03	1.91e-01	2.49e-01	3.02e-01	1.10e-03	1.38e-03	3.08e-03
9423	chr1	232256001	232256002	.	False	2.09e-03	4.31e-02	1.18e-03	1.04e-04	5.79e-03	5.53e-02	9.02e-01	6.84e-05	2.77e-03	8.64e-05
9424	chr9	64294439	64294440	.	False	9.94e-02	3.82e-02	1.07e-01	5.53e-04	8.25e-02	2.64e-01	4.46e-01	2.99e-04	5.21e-04	6.00e-04
9425	chr9	67027170	67027171	.	False	1.60e-01	1.09e-01	1.05e-01	2.20e-03	8.94e-02	2.01e-01	2.88e-01	1.58e-03	1.32e-03	6.36e-03
9426	chr1	218157574	218157575	.	False	3.63e-02	3.36e-02	5.77e-03	9.85e-04	3.13e-02	1.23e-01	7.67e-01	4.73e-04	1.31e-03	1.69e-03
9427	chr1	246841322	246841323	.	False	5.25e-03	4.64e-02	3.28e-03	8.62e-05	4.78e-03	5.42e-02	8.63e-01	4.29e-05	5.13e-04	6.95e-05
9428	chr9	63900773	63900774	.	False	9.59e-03	9.32e-02	2.99e-03	7.75e-04	2.27e-02	1.25e-01	7.37e-01	5.09e-04	7.25e-03	5.33e-04
9429	chr1	233568785	233568786	.	False	4.82e-04	4.51e-03	2.06e-04	6.84e-05	3.14e-03	3.41e-02	9.61e-01	5.01e-05	1.36e-03	2.81e-05
9430	chr9	115513889	115513890	.	False	3.89e-03	5.01e-03	3.96e-04	3.95e-05	2.81e-03	3.45e-02	9.51e-01	2.77e-05	1.68e-04	1.83e-05
9431	chr5	67396469	67396470	.	False	4.24e-01	2.76e-03	2.55e-01	4.26e-02	1.84e-01	3.85e-03	1.17e-02	3.46e-03	7.27e-04	6.47e-02
9432	chr1	264144444	264144445	.	False	3.53e-02	2.42e-01	6.82e-03	7.34e-04	3.70e-03	2.67e-02	5.30e-01	1.23e-03	9.25e-03	7.84e-03
9433	chr1	236361901	236361902	.	False	2.93e-03	6.32e-03	4.35e-04	5.58e-05	1.94e-03	5.34e-02	9.27e-01	5.29e-05	4.12e-04	3.33e-05
9434	chr9	120894296	120894297	.	False	2.00e-01	1.47e-01	3.73e-02	1.51e-03	9.14e-03	5.14e-02	5.72e-01	2.14e-03	4.74e-03	1.37e-02
9435	chr1	202148516	202148517	.	False	1.17e-02	1.17e-02	4.55e-03	1.59e-04	1.63e-02	1.73e-01	7.96e-01	6.83e-05	6.32e-04	6.27e-05
9436	chr1	229159352	229159353	.	False	1.08e-02	4.60e-02	2.19e-03	2.23e-04	1.63e-02	1.57e-01	7.10e-01	2.22e-04	6.34e-04	1.97e-04
9437	chr1	266791395	266791396	.	False	1.93e-01	4.53e-02	1.75e-01	3.68e-03	3.06e-01	2.91e-01	1.28e-01	5.85e-04	9.87e-04	7.39e-04
9438	chr1	239841702	239841703	.	False	9.31e-01	1.43e-04	9.29e-04	6.11e-01	1.41e-02	2.78e-04	7.94e-04	3.91e-01	3.39e-03	9.56e-02
9439	chr1	256672768	256672769	.	False	2.08e-01	2.75e-02	2.21e-01	2.13e-03	2.31e-01	2.07e-01	2.06e-01	3.62e-04	4.73e-04	2.06e-03
9440	chr9	123301469	123301470	.	False	2.09e-01	2.50e-02	2.23e-01	3.57e-03	1.17e-01	1.14e-01	2.22e-01	2.59e-03	1.30e-03	1.61e-02
9441	chr9	115561273	115561274	.	False	9.98e-02	4.63e-02	4.15e-02	1.91e-03	7.58e-02	1.97e-01	5.62e-01	1.16e-03	1.15e-03	2.61e-03
9442	chr1	237736550	237736551	.	False	2.97e-02	2.04e-02	1.49e-02	5.97e-04	2.17e-02	1.84e-01	7.70e-01	2.41e-04	8.19e-04	4.31e-04
9443	chr1	255703191	255703192	.	False	3.90e-02	1.96e-02	1.15e-02	2.07e-04	2.90e-02	2.15e-01	7.41e-01	1.26e-04	2.07e-04	8.13e-05
9444	chr1	226762598	226762599	.	False	3.16e-03	6.83e-02	7.62e-04	6.80e-04	1.69e-02	3.73e-02	7.69e-01	4.98e-04	1.40e-02	5.02e-04
9445	chr1	228786663	228786664	.	False	1.96e-02	2.19e-01	2.80e-03	4.38e-04	1.33e-02	9.11e-02	6.53e-01	4.13e-04	2.89e-03	1.08e-03
9446	chr1	228133848	228133849	.	False	7.07e-02	6.39e-02	4.06e-02	1.21e-03	4.93e-02	1.82e-01	6.02e-01	8.33e-04	1.73e-03	5.77e-03
9447	chr1	264411644	264411645	.	False	8.51e-02	1.84e-01	3.47e-02	5.64e-04	1.57e-02	1.20e-01	5.62e-01	5.79e-04	1.43e-03	2.74e-03
9448	chr9	128592815	128592816	.	False	7.66e-03	3.73e-02	8.59e-03	1.61e-03	5.93e-02	2.41e-01	6.41e-01	7.32e-04	4.75e-03	8.87e-04
9449	chr1	266903634	266903635	.	False	1.76e-01	2.10e-02	4.01e-01	8.52e-03	2.06e-01	1.12e-01	1.82e-01	1.40e-03	1.06e-03	8.48e-03
9450	chr1	265468174	265468175	.	False	1.43e-03	2.87e-02	6.28e-04	3.00e-04	1.37e-02	9.11e-02	8.18e-01	2.35e-04	2.00e-03	2.18e-04
9451	chr1	196570909	196570910	.	False	4.52e-03	1.16e-01	1.19e-03	3.16e-04	8.43e-03	3.70e-02	7.60e-01	2.77e-04	5.07e-03	5.85e-04
9452	chr1	214139239	214139240	.	False	2.96e-03	8.47e-03	5.56e-04	7.51e-05	1.91e-03	4.15e-02	9.65e-01	1.13e-04	6.79e-04	4.79e-05
9453	chr1	229742575	229742576	.	False	2.48e-02	5.88e-02	6.34e-03	2.33e-04	7.42e-03	8.03e-02	8.26e-01	1.97e-04	1.30e-03	4.21e-04
9454	chr1	238824589	238824590	.	False	4.38e-01	1.04e-02	3.12e-02	4.74e-01	1.61e-01	1.36e-02	1.84e-02	4.43e-02	8.27e-03	1.24e-01
9455	chr1	236418125	236418126	.	False	2.99e-01	3.28e-03	3.23e-01	2.97e-02	4.09e-01	1.33e-02	1.25e-02	1.84e-03	6.41e-04	2.88e-02
9456	chr1	262038945	262038946	.	False	5.21e-02	8.76e-02	1.06e-01	8.37e-03	7.68e-02	2.23e-01	3.69e-01	2.48e-03	8.14e-03	7.35e-03
9457	chr1	242605349	242605350	.	False	1.73e-02	9.96e-02	5.23e-03	8.85e-04	2.97e-02	1.65e-01	6.08e-01	6.08e-04	2.96e-03	1.75e-03
9458	chr1	209917006	209917007	.	False	1.34e-02	1.18e-01	5.80e-04	2.90e-04	4.06e-03	2.86e-02	8.31e-01	3.12e-04	2.97e-03	6.43e-04
9459	chr1	230736192	230736193	.	False	1.03e-02	1.92e-02	2.10e-03	1.06e-04	3.01e-03	4.90e-02	9.19e-01	1.68e-04	1.81e-03	7.41e-05
9460	chr9	127437106	127437107	.	False	1.64e-02	3.90e-02	3.33e-03	1.38e-04	4.07e-03	5.26e-02	8.86e-01	1.26e-04	8.93e-04	1.98e-04
9461	chr9	116323067	116323068	.	False	3.59e-03	1.52e-02	1.03e-03	1.12e-04	6.40e-03	8.82e-02	8.89e-01	1.16e-04	4.31e-04	6.45e-05
9462	chr1	230495693	230495694	.	False	2.47e-02	1.77e-01	5.23e-03	2.40e-03	4.16e-02	1.09e-01	5.56e-01	1.28e-03	5.44e-03	8.04e-03
9463	chr9	123456361	123456362	.	False	1.25e-01	8.52e-02	7.85e-02	1.49e-03	3.51e-02	1.24e-01	4.55e-01	1.66e-03	1.15e-03	1.72e-02
9464	chr9	128553082	128553083	.	False	5.16e-04	1.31e-02	3.72e-04	1.28e-04	6.68e-03	6.21e-02	8.84e-01	9.36e-05	8.97e-04	5.88e-05
9465	chr1	214108384	214108385	.	False	3.11e-03	5.92e-02	6.42e-04	3.15e-04	5.07e-03	4.58e-02	8.69e-01	7.26e-04	9.71e-03	2.85e-04
9466	chr1	221965561	221965562	.	False	7.07e-03	2.73e-02	2.84e-03	1.90e-04	1.11e-02	8.38e-02	8.80e-01	4.40e-04	6.82e-04	4.15e-04
9467	chr1	252889920	252889921	.	False	4.96e-02	8.60e-02	2.92e-02	3.32e-03	2.42e-02	1.28e-01	4.34e-01	5.61e-03	2.48e-02	6.11e-03
9468	chr1	204552595	204552596	.	False	9.27e-04	7.42e-03	4.52e-04	2.27e-05	2.02e-03	3.65e-02	9.67e-01	9.86e-06	3.03e-04	1.03e-05
9469	chr1	274126585	274126586	.	False	2.04e-01	1.69e-03	4.15e-01	1.43e-02	4.23e-01	1.09e-02	7.96e-03	6.41e-04	2.80e-04	6.45e-03
9470	chr1	218582455	218582456	.	False	2.41e-03	1.60e-02	6.72e-04	3.29e-04	1.23e-02	1.10e-01	8.65e-01	2.45e-04	1.83e-03	1.65e-04
9471	chr13	191308324	191308325	.	False	7.05e-03	5.62e-02	1.83e-03	3.40e-04	1.49e-02	9.48e-02	7.92e-01	2.44e-04	9.55e-04	2.85e-04
9472	chr1	267963455	267963456	.	False	1.16e-01	1.08e-01	1.27e-01	5.74e-03	1.09e-01	1.18e-01	2.74e-01	2.25e-03	3.54e-03	2.93e-02
9473	chr1	221756125	221756126	.	False	3.91e-03	3.84e-02	2.30e-03	6.47e-04	3.36e-02	1.51e-01	7.48e-01	2.79e-04	2.76e-03	4.35e-04
9474	chr1	273680561	273680562	.	False	2.62e-01	6.36e-03	3.45e-01	2.45e-02	4.38e-01	2.94e-02	2.02e-02	2.20e-03	7.89e-04	1.76e-02
9475	chr1	231335437	231335438	.	False	3.89e-02	1.39e-01	6.41e-03	1.93e-04	1.03e-02	6.46e-02	6.35e-01	2.63e-04	2.84e-03	3.44e-04
9476	chr9	134097718	134097719	.	False	5.26e-03	2.18e-02	1.93e-03	3.11e-04	2.92e-02	2.00e-01	6.37e-01	6.42e-04	2.86e-03	1.81e-04
9477	chr1	203218582	203218583	.	False	7.30e-02	4.39e-02	1.33e-02	5.46e-04	8.78e-03	6.11e-02	8.43e-01	9.60e-04	1.74e-03	2.98e-03
9478	chr1	240724230	240724231	.	False	1.73e-01	1.73e-02	1.41e-01	1.39e-03	1.78e-01	2.80e-01	4.07e-01	2.61e-04	3.37e-04	1.11e-03
9479	chr1	272782870	272782871	.	False	1.59e-01	2.74e-03	2.99e-01	5.45e-02	1.78e-01	3.04e-03	3.21e-03	5.06e-03	9.55e-04	6.28e-02
9480	chr13	17578966	17578967	.	False	5.07e-04	3.47e-03	2.48e-04	5.69e-05	2.82e-03	6.95e-02	9.51e-01	8.35e-05	6.15e-04	2.24e-05
9481	chr1	266750413	266750414	.	False	4.56e-01	5.99e-03	4.55e-01	2.57e-02	3.53e-01	3.37e-02	5.39e-02	1.64e-03	6.49e-04	1.52e-02
9482	chr1	263991906	263991907	.	False	8.85e-03	4.30e-02	2.85e-03	6.48e-04	1.23e-02	6.48e-02	7.93e-01	1.19e-03	1.10e-02	5.29e-04
9483	chr9	66838888	66838889	.	False	9.49e-01	1.04e-04	3.95e-04	2.58e-01	6.26e-03	2.38e-04	8.91e-04	6.26e-01	4.66e-03	1.06e-01
9484	chr1	250078561	250078562	.	False	8.53e-01	3.58e-04	2.30e-03	1.03e-01	7.68e-03	1.22e-03	6.34e-03	3.48e-01	5.28e-03	1.35e-01
9485	chr1	216065639	216065640	.	False	1.60e-03	1.54e-02	8.13e-04	5.80e-05	5.16e-03	4.57e-02	9.27e-01	3.64e-05	9.43e-04	6.14e-05
9486	chr1	202611839	202611840	.	False	8.14e-02	3.75e-02	4.62e-02	1.13e-03	6.63e-02	2.53e-01	6.38e-01	5.23e-04	7.13e-04	1.19e-03
9487	chr1	197423707	197423708	.	False	3.30e-03	6.09e-03	8.57e-04	4.53e-05	3.33e-03	5.01e-02	9.33e-01	6.69e-05	3.94e-04	5.05e-05
9488	chr1	256055308	256055309	.	False	5.07e-02	9.48e-02	6.68e-03	5.36e-04	9.90e-03	8.76e-02	6.89e-01	1.55e-03	2.62e-03	2.87e-03
9489	chr5	19294281	19294282	.	False	3.01e-01	7.18e-03	2.91e-02	3.54e-01	2.37e-01	1.46e-02	1.38e-02	3.35e-02	1.06e-02	1.79e-01
9490	chr1	264953138	264953139	.	False	9.57e-02	5.60e-02	3.98e-02	1.38e-04	9.41e-03	1.06e-01	7.30e-01	2.02e-04	2.42e-04	3.18e-04
9491	chr9	116157631	116157632	.	False	9.41e-03	6.28e-02	2.06e-03	2.10e-04	1.15e-02	8.42e-02	8.47e-01	1.31e-04	1.19e-03	1.86e-04
9492	chr9	125435606	125435607	.	False	1.60e-02	1.32e-01	5.63e-03	2.58e-03	5.15e-02	9.66e-02	5.99e-01	1.17e-03	9.54e-03	3.96e-03
9493	chr1	240626046	240626047	.	False	1.74e-01	1.97e-02	3.24e-01	7.13e-04	4.08e-02	1.40e-01	4.70e-01	5.85e-04	3.04e-04	1.92e-03
9494	chr1	197034376	197034377	.	False	2.44e-03	4.31e-02	1.77e-03	1.07e-03	2.41e-02	1.14e-01	7.78e-01	1.13e-03	1.16e-02	4.89e-04
9495	chr1	258530079	258530080	.	False	1.21e-02	7.74e-02	6.06e-03	6.39e-04	4.08e-02	1.65e-01	6.57e-01	7.80e-04	1.71e-03	5.25e-04
9496	chr1	238546742	238546743	.	False	7.02e-03	1.14e-02	2.08e-03	4.44e-04	1.03e-02	1.45e-01	8.46e-01	2.70e-04	1.39e-03	2.30e-04
9497	chr1	257397861	257397862	.	False	8.34e-02	8.54e-02	5.81e-02	1.13e-02	2.23e-01	1.85e-01	2.44e-01	2.92e-03	4.57e-03	9.00e-03
9498	chr1	196253093	196253094	.	False	4.93e-03	6.60e-02	1.54e-03	3.85e-04	9.15e-03	6.95e-02	8.50e-01	2.31e-04	1.70e-03	3.93e-04
9499	chr1	223823423	223823424	.	False	5.60e-02	1.44e-01	1.25e-02	1.63e-03	2.32e-02	9.41e-02	6.71e-01	1.15e-03	3.89e-03	8.81e-03
9500	chr1	269984864	269984865	.	False	7.82e-01	5.73e-04	7.93e-03	2.72e-01	1.71e-02	4.62e-04	2.08e-03	1.09e-01	3.27e-03	4.14e-01
9501	chr9	120540853	120540854	.	False	7.48e-02	6.10e-02	4.42e-02	2.11e-03	1.28e-01	3.00e-01	4.75e-01	8.48e-04	1.09e-03	2.65e-03
9502	chr1	217160371	217160372	.	False	1.96e-02	1.14e-01	4.81e-03	1.57e-04	2.12e-03	2.70e-02	7.76e-01	2.57e-04	9.87e-04	7.88e-04
9503	chr9	64904783	64904784	.	False	3.86e-01	2.33e-02	2.28e-01	1.20e-02	1.44e-01	2.67e-02	4.51e-02	1.01e-03	5.76e-04	3.00e-02
9504	chr1	273556237	273556238	.	False	4.28e-01	6.01e-03	5.45e-02	1.22e-01	5.79e-02	3.39e-03	5.43e-03	2.62e-02	2.80e-03	4.85e-01
9505	chr1	200271974	200271975	.	False	2.90e-03	1.45e-02	5.50e-04	1.43e-04	5.40e-03	3.91e-02	9.13e-01	1.48e-04	6.98e-04	2.20e-04
9506	chr1	221877516	221877517	.	False	1.26e-02	5.48e-02	3.31e-03	6.23e-04	3.74e-02	1.79e-01	7.19e-01	2.49e-04	1.05e-03	5.48e-04
9507	chr1	202539868	202539869	.	False	5.46e-03	4.01e-02	8.35e-04	3.29e-04	8.15e-03	5.87e-02	8.58e-01	4.27e-04	1.32e-03	6.40e-04
9508	chr9	123836281	123836282	.	False	3.65e-02	6.70e-03	1.80e-02	5.35e-04	2.99e-02	1.70e-01	7.59e-01	2.90e-04	2.83e-04	3.13e-04
9509	chr1	219098512	219098513	.	False	5.79e-02	4.07e-02	6.03e-02	7.86e-04	2.57e-02	1.37e-01	6.49e-01	8.68e-04	6.13e-04	1.89e-03
9510	chr1	206704171	206704172	.	False	5.56e-03	4.51e-02	1.45e-03	9.27e-04	2.34e-02	1.26e-01	7.45e-01	5.98e-04	2.52e-03	6.13e-04
9511	chr9	129926537	129926538	.	False	3.44e-03	1.31e-02	1.87e-03	1.47e-04	1.36e-02	1.49e-01	8.18e-01	1.27e-04	5.76e-04	1.12e-04
9512	chr9	123724722	123724723	.	False	7.48e-02	7.15e-02	4.20e-02	1.05e-03	6.34e-02	1.68e-01	5.22e-01	5.64e-04	6.70e-04	1.62e-03
9513	chr1	230977398	230977399	.	False	6.62e-04	7.11e-03	2.92e-04	1.31e-04	9.74e-03	7.39e-02	8.82e-01	8.62e-05	2.13e-03	3.82e-05
9514	chr1	205496360	205496361	.	False	6.85e-03	1.59e-02	1.58e-03	9.08e-05	4.14e-03	5.27e-02	9.22e-01	9.02e-05	4.56e-04	9.87e-05
9515	chr1	270293913	270293914	.	False	3.95e-01	3.00e-03	1.75e-01	3.86e-02	1.34e-01	1.91e-03	2.91e-03	2.75e-03	3.64e-04	8.98e-02
9516	chr1	253244198	253244199	.	False	1.13e-02	5.95e-02	2.63e-03	1.90e-04	6.39e-03	5.43e-02	8.60e-01	2.07e-04	1.21e-03	2.27e-04
9517	chr1	228858960	228858961	.	False	7.29e-02	1.07e-01	1.95e-02	8.69e-04	1.75e-02	9.16e-02	6.61e-01	6.67e-04	1.88e-03	4.13e-03
9518	chr1	266972513	266972514	.	False	4.38e-01	1.12e-01	2.74e-01	8.26e-03	1.37e-01	1.13e-01	7.03e-02	5.18e-03	4.49e-03	4.53e-03
9519	chr1	264464043	264464044	.	False	2.75e-01	1.27e-01	1.04e-01	1.74e-03	3.98e-02	1.34e-01	4.25e-01	8.65e-04	1.28e-03	7.83e-03
9520	chr9	123169825	123169826	.	False	1.41e-02	1.55e-02	1.20e-02	7.24e-04	5.39e-02	2.15e-01	7.00e-01	3.22e-04	7.38e-04	5.15e-04
9521	chr1	245378304	245378305	.	False	1.69e-03	3.92e-02	4.15e-04	1.44e-04	7.69e-03	6.21e-02	8.93e-01	1.52e-04	9.80e-04	1.56e-04
9522	chr1	197049054	197049055	.	False	6.24e-02	5.61e-02	1.75e-02	6.08e-04	1.67e-02	1.30e-01	7.06e-01	8.13e-04	4.32e-03	5.16e-04
9523	chr1	241931921	241931922	.	False	2.04e-02	3.05e-02	3.53e-03	2.54e-04	1.31e-02	1.06e-01	8.45e-01	1.55e-04	5.16e-04	1.75e-04
9524	chr9	133461963	133461964	.	False	2.44e-01	4.09e-02	3.46e-01	1.92e-03	2.05e-02	4.56e-02	2.09e-01	3.65e-03	2.33e-03	3.55e-02
9525	chr1	272967667	272967668	.	False	3.32e-01	3.08e-03	2.17e-01	2.11e-02	1.47e-01	6.80e-03	1.01e-02	1.96e-02	1.21e-03	1.51e-01
9526	chr1	241463855	241463856	.	False	8.28e-02	3.63e-02	2.27e-02	1.22e-03	4.95e-02	1.13e-01	7.09e-01	3.28e-04	7.65e-04	1.81e-03
9527	chr1	238791359	238791360	.	False	2.59e-01	1.88e-02	3.88e-01	5.40e-03	1.30e-01	5.37e-02	1.34e-01	1.67e-03	1.13e-03	2.58e-02
9528	chr1	207814989	207814990	.	False	3.40e-01	4.23e-02	2.04e-01	3.96e-03	9.33e-02	1.29e-01	2.73e-01	8.46e-04	7.16e-04	9.18e-03
9529	chr1	258435147	258435148	.	False	2.74e-02	1.32e-01	5.95e-03	2.13e-03	2.74e-02	8.54e-02	6.13e-01	2.41e-03	1.30e-02	5.57e-03
9530	chr1	199670688	199670689	.	False	3.42e-03	2.80e-02	6.32e-04	2.73e-04	4.84e-03	4.29e-02	8.95e-01	2.10e-04	1.83e-03	3.22e-04
9531	chr1	27781914	27781915	.	False	8.45e-03	3.68e-02	8.99e-03	2.19e-03	1.04e-01	2.34e-01	5.55e-01	5.17e-04	1.02e-02	3.90e-04
9532	chr1	221539056	221539057	.	False	3.58e-03	5.98e-02	1.09e-03	9.95e-04	2.58e-02	1.16e-01	6.92e-01	9.69e-04	2.41e-02	3.05e-04
9533	chr1	259014668	259014669	.	False	1.76e-02	4.99e-02	6.94e-03	1.81e-03	1.05e-01	2.78e-01	4.54e-01	3.77e-04	1.22e-03	5.49e-04
9534	chr9	126138431	126138432	.	False	4.15e-02	2.57e-02	1.81e-02	2.59e-04	1.48e-02	1.25e-01	7.94e-01	1.65e-04	5.49e-04	2.80e-04
9535	chr1	208154272	208154273	.	False	2.94e-01	2.30e-01	5.75e-02	1.98e-02	8.20e-02	5.59e-02	9.85e-02	1.47e-02	8.70e-03	1.06e-01
9536	chr9	67795506	67795507	.	False	6.44e-03	1.15e-01	2.40e-03	7.02e-04	3.08e-02	1.20e-01	6.84e-01	7.80e-04	1.18e-02	6.49e-04
9537	chr1	235090623	235090624	.	False	2.80e-02	2.15e-02	9.11e-03	1.47e-04	1.96e-02	1.70e-01	7.66e-01	1.21e-04	3.45e-04	1.19e-04
9538	chr1	252703356	252703357	.	False	1.74e-01	3.32e-02	2.01e-01	1.46e-02	1.61e-01	1.52e-01	1.92e-01	4.80e-03	3.68e-03	7.90e-03
9539	chr1	252015494	252015495	.	False	1.51e-03	5.45e-02	8.20e-04	2.01e-04	8.46e-03	6.01e-02	8.07e-01	2.12e-04	6.78e-03	2.51e-04
9540	chr9	66293599	66293600	.	False	6.61e-02	3.57e-02	6.16e-02	5.56e-04	4.58e-02	1.92e-01	6.01e-01	4.27e-04	4.67e-04	7.56e-04
9541	chr1	219705340	219705341	.	False	1.94e-01	1.28e-01	1.36e-01	3.24e-03	4.62e-02	9.06e-02	3.52e-01	1.84e-03	1.73e-03	1.39e-02
9542	chr1	208230324	208230325	.	False	3.38e-03	9.60e-02	1.10e-03	3.00e-04	3.26e-03	2.03e-02	8.49e-01	2.67e-04	7.27e-03	4.56e-04
9543	chr1	253187820	253187821	.	False	8.09e-03	3.30e-02	3.89e-03	2.89e-04	1.32e-02	1.20e-01	8.17e-01	2.33e-04	1.09e-03	3.46e-04
9544	chr1	217675076	217675077	.	False	5.24e-03	2.60e-02	2.50e-03	1.19e-04	6.12e-03	7.35e-02	8.88e-01	6.35e-05	5.67e-04	6.84e-05
9545	chr9	123824498	123824499	.	False	1.54e-01	7.30e-02	8.09e-02	1.03e-02	9.47e-02	1.66e-01	5.01e-01	4.75e-03	4.62e-03	1.37e-02
9546	chr1	210182669	210182670	.	False	6.05e-04	6.15e-03	2.16e-04	1.11e-04	3.36e-03	2.73e-02	9.34e-01	1.57e-04	1.15e-03	1.00e-04
9547	chr13	26715870	26715871	.	False	1.58e-02	1.16e-01	1.92e-02	1.04e-03	2.20e-02	1.01e-01	7.08e-01	4.48e-04	2.62e-03	8.65e-04
9548	chr1	223261602	223261603	.	False	5.74e-04	1.62e-02	3.05e-04	2.61e-04	1.28e-02	6.14e-02	8.53e-01	1.21e-04	4.26e-03	1.56e-04
9549	chr1	244579336	244579337	.	False	2.14e-03	1.90e-02	4.76e-04	4.59e-05	1.56e-03	3.03e-02	9.59e-01	5.48e-05	9.62e-04	6.34e-05
9550	chr1	226531486	226531487	.	False	9.49e-04	5.14e-03	3.98e-04	1.82e-04	6.44e-03	5.70e-02	9.19e-01	1.50e-04	2.91e-03	5.36e-05
9551	chr9	64936956	64936957	.	False	1.75e-01	5.31e-02	1.32e-01	4.75e-03	1.76e-01	2.09e-01	2.83e-01	1.19e-03	1.25e-03	6.63e-03
9552	chr1	267365498	267365499	.	False	1.71e-01	2.69e-02	1.40e-01	1.23e-03	6.62e-02	1.96e-01	5.57e-01	7.97e-04	6.87e-04	2.45e-03
9553	chr1	225163553	225163554	.	False	1.77e-02	1.07e-01	8.72e-03	3.63e-04	1.70e-02	1.01e-01	7.03e-01	3.32e-04	3.37e-03	3.92e-04
9554	chr1	204577487	204577488	.	False	7.71e-03	8.38e-02	2.26e-03	4.79e-04	8.19e-03	5.44e-02	8.39e-01	6.54e-04	4.26e-03	1.00e-03
9555	chr9	65499220	65499221	.	False	7.18e-02	9.70e-02	3.15e-02	1.73e-04	4.44e-03	6.45e-02	6.74e-01	3.05e-04	1.16e-03	1.31e-03
9556	chr9	67499688	67499689	.	False	2.82e-02	1.42e-02	2.49e-02	6.33e-04	7.71e-02	3.54e-01	5.34e-01	2.62e-04	5.43e-04	2.06e-04
9557	chr1	261020046	261020047	.	False	5.71e-02	1.17e-01	2.17e-02	2.08e-03	4.20e-02	1.66e-01	5.76e-01	1.28e-03	3.97e-03	3.21e-03
9558	chr1	261054772	261054773	.	False	8.27e-03	2.81e-02	3.24e-03	4.07e-04	1.99e-02	1.28e-01	7.73e-01	2.86e-04	1.37e-03	2.57e-04
9559	chr9	115414985	115414986	.	False	1.50e-03	2.82e-02	4.69e-04	1.86e-04	1.07e-02	5.94e-02	8.74e-01	1.75e-04	1.09e-03	2.90e-04
9560	chr1	238032013	238032014	.	False	6.05e-03	1.72e-02	2.82e-03	2.33e-04	4.78e-03	6.83e-02	8.77e-01	3.33e-04	2.53e-03	2.08e-04
9561	chr1	213292910	213292911	.	False	2.10e-03	5.66e-02	8.31e-04	7.61e-04	1.67e-02	7.87e-02	7.73e-01	3.01e-04	4.78e-03	5.54e-04
9562	chr9	123917413	123917414	.	False	3.19e-01	1.99e-02	2.67e-01	1.51e-02	2.39e-01	8.34e-02	8.14e-02	1.77e-03	9.10e-04	2.14e-02
9563	chr9	123821263	123821264	.	False	1.40e-01	9.08e-02	8.10e-02	2.85e-03	6.57e-02	1.59e-01	4.84e-01	3.28e-03	1.88e-03	6.33e-03
9564	chr1	250401376	250401377	.	False	1.46e-01	2.24e-02	9.52e-02	2.67e-03	2.32e-01	2.38e-01	3.41e-01	4.40e-04	5.75e-04	1.57e-03
9565	chr1	254896582	254896583	.	False	1.76e-01	2.21e-02	3.61e-01	5.09e-03	2.38e-01	1.00e-01	9.10e-02	1.01e-03	7.79e-04	1.13e-02
9566	chr9	130827450	130827451	.	False	1.69e-01	2.52e-01	1.76e-02	1.87e-02	9.93e-02	1.17e-01	1.72e-01	9.72e-03	3.53e-02	1.60e-02
9567	chr1	224619012	224619013	.	False	2.99e-03	5.81e-03	3.90e-04	2.50e-05	1.18e-03	3.43e-02	9.64e-01	2.54e-05	4.29e-04	1.19e-05
9568	chr9	132726493	132726494	.	False	2.39e-01	9.70e-02	1.36e-01	3.96e-03	8.58e-02	1.16e-01	1.76e-01	1.18e-03	1.79e-03	2.04e-02
