index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None
7428	chr1	227114603	227114604	.	False	3.05e-03	4.30e-03	3.30e-04	9.69e-05	1.30e-03	2.19e-02	9.66e-01	1.54e-04	6.70e-04	4.13e-05
7429	chr9	118487322	118487323	.	False	2.89e-03	6.07e-02	6.85e-04	4.03e-04	1.43e-02	5.98e-02	7.87e-01	2.60e-04	2.57e-03	5.05e-04
7430	chr1	258813492	258813493	.	False	1.13e-03	7.28e-03	6.40e-04	2.79e-04	2.32e-02	1.71e-01	7.68e-01	1.76e-04	1.00e-03	7.48e-05
7431	chr1	255253127	255253128	.	False	3.31e-02	4.49e-02	1.03e-02	3.44e-04	2.17e-02	1.90e-01	6.98e-01	3.21e-04	4.95e-04	5.07e-04
7432	chr1	266239409	266239410	.	False	2.34e-02	7.25e-02	9.84e-03	5.21e-04	2.83e-02	1.72e-01	7.35e-01	2.92e-04	1.30e-03	5.41e-04
7433	chr1	230620789	230620790	.	False	2.29e-01	1.34e-01	4.11e-02	2.94e-03	2.44e-02	9.85e-02	4.09e-01	3.10e-03	4.66e-03	2.36e-02
7434	chr9	122810608	122810609	.	False	1.48e-03	9.16e-03	1.17e-03	1.48e-04	6.65e-03	9.83e-02	8.70e-01	1.35e-04	2.31e-03	6.01e-05
7435	chr1	239984976	239984977	.	False	1.83e-01	3.30e-02	2.05e-01	7.93e-03	1.87e-01	9.67e-02	1.97e-01	1.06e-03	1.10e-03	1.46e-02
7436	chr1	219391563	219391564	.	False	7.04e-04	1.05e-02	5.94e-04	6.55e-05	4.45e-03	4.85e-02	9.37e-01	3.16e-05	1.25e-03	4.19e-05
7437	chr1	205714837	205714838	.	False	1.04e-03	7.83e-03	1.80e-04	5.34e-05	1.91e-03	3.29e-02	9.66e-01	7.19e-05	3.09e-04	3.25e-05
7438	chr1	244128389	244128390	.	False	5.50e-04	2.79e-02	2.15e-04	3.15e-04	7.20e-03	3.06e-02	8.95e-01	1.70e-04	3.92e-03	1.48e-04
7439	chr1	260358384	260358385	.	False	3.47e-01	2.20e-02	3.03e-01	1.06e-02	2.85e-01	1.29e-01	1.78e-01	1.29e-03	8.53e-04	5.22e-03
7440	chr17	31217293	31217294	.	False	9.98e-01	1.59e-06	6.41e-05	1.15e-03	3.08e-05	2.48e-05	8.88e-04	9.92e-01	1.24e-03	1.36e-03
7441	chr1	222362044	222362045	.	False	1.51e-03	2.31e-02	5.76e-04	8.20e-05	7.29e-03	9.58e-02	8.61e-01	5.51e-05	3.68e-04	6.74e-05
7442	chr1	274126029	274126030	.	False	3.89e-01	6.69e-04	5.51e-01	1.72e-02	2.67e-01	9.26e-03	2.01e-02	1.42e-03	2.93e-04	7.63e-03
7443	chr1	239904808	239904809	.	False	1.86e-01	2.22e-02	2.90e-01	1.52e-03	7.72e-02	1.53e-01	4.18e-01	7.50e-04	5.96e-04	2.98e-03
7444	chr9	134182408	134182409	.	False	6.06e-02	3.57e-02	2.66e-02	2.52e-03	4.29e-02	2.15e-01	6.36e-01	5.57e-03	7.97e-03	4.19e-03
7445	chr9	123613975	123613976	.	False	6.26e-02	6.33e-02	4.12e-02	1.21e-03	1.19e-01	2.82e-01	5.04e-01	3.20e-04	6.83e-04	8.58e-04
7446	chr1	233080432	233080433	.	False	4.82e-01	1.27e-02	1.95e-01	7.45e-02	1.45e-01	2.96e-02	7.71e-02	3.19e-02	3.03e-03	6.33e-02
7447	chr1	270533107	270533108	.	False	3.95e-01	3.42e-03	2.22e-01	4.52e-02	4.36e-01	1.04e-02	5.90e-03	1.68e-03	8.82e-04	3.03e-02
7448	chr1	232776543	232776544	.	False	2.29e-02	6.01e-02	6.61e-03	1.18e-03	2.63e-02	1.16e-01	7.70e-01	8.02e-04	3.75e-03	2.30e-03
7449	chr1	249741229	249741230	.	False	1.17e-03	1.62e-02	7.72e-04	4.58e-04	1.62e-02	1.07e-01	8.27e-01	1.55e-04	3.56e-03	9.68e-05
7450	chr1	228010291	228010292	.	False	1.37e-02	6.34e-02	3.13e-03	1.61e-04	8.92e-03	7.39e-02	8.37e-01	1.69e-04	4.41e-04	4.93e-04
7451	chr9	134249700	134249701	.	False	1.40e-01	1.28e-01	2.81e-02	2.22e-02	1.36e-01	1.89e-01	2.27e-01	5.11e-03	1.31e-02	2.20e-02
7452	chr1	217184729	217184730	.	False	1.68e-02	4.57e-02	5.48e-03	1.84e-04	7.77e-03	1.08e-01	8.13e-01	2.52e-04	5.57e-04	4.24e-04
7453	chr1	260369263	260369264	.	False	1.44e-01	8.86e-02	3.95e-02	3.58e-03	1.28e-01	2.11e-01	3.10e-01	1.20e-03	1.41e-03	7.46e-03
7454	chr1	217979023	217979024	.	False	1.78e-02	1.62e-02	2.98e-03	2.78e-04	1.57e-02	8.04e-02	8.72e-01	1.62e-04	6.37e-04	1.75e-04
7455	chr9	129838843	129838844	.	False	4.34e-01	4.79e-03	3.19e-01	1.56e-02	4.35e-01	3.42e-02	3.19e-02	6.12e-04	3.94e-04	7.68e-03
7456	chr1	234351512	234351513	.	False	2.16e-01	5.30e-02	1.32e-01	1.49e-03	7.09e-02	1.66e-01	4.58e-01	4.79e-04	5.47e-04	3.14e-03
7457	chr1	206090178	206090179	.	False	1.17e-02	1.20e-01	5.62e-03	2.83e-03	4.63e-02	1.01e-01	5.06e-01	2.03e-03	5.13e-02	9.41e-04
7458	chr1	221405233	221405234	.	False	6.53e-04	1.17e-02	1.99e-04	2.37e-04	1.01e-02	6.55e-02	8.78e-01	1.99e-04	1.15e-03	9.23e-05
7459	chr9	114281193	114281194	.	False	2.61e-03	1.66e-02	1.12e-03	1.44e-03	1.46e-02	9.43e-02	8.29e-01	2.40e-03	1.34e-02	3.38e-04
7460	chr1	209268293	209268294	.	False	1.73e-03	3.73e-02	9.10e-04	1.62e-04	4.34e-03	4.56e-02	8.75e-01	1.19e-04	2.24e-03	1.24e-04
7461	chr1	223550108	223550109	.	False	3.47e-03	5.17e-02	1.40e-03	4.93e-04	1.44e-02	9.76e-02	8.31e-01	3.56e-04	4.73e-03	2.98e-04
7462	chr1	258576388	258576389	.	False	1.41e-02	3.74e-02	3.01e-03	4.13e-04	9.04e-03	7.23e-02	8.86e-01	4.60e-04	1.37e-03	7.11e-04
7463	chr1	250073633	250073634	.	False	6.57e-03	4.13e-03	1.32e-03	6.40e-05	1.00e-02	1.68e-01	7.89e-01	4.46e-05	1.56e-04	1.74e-05
7464	chr9	121728696	121728697	.	False	1.27e-02	1.52e-01	2.38e-03	1.22e-03	1.09e-02	6.71e-02	5.46e-01	2.88e-03	2.01e-02	3.49e-03
7465	chr1	246658569	246658570	.	False	2.96e-01	4.28e-02	1.26e-01	2.12e-03	7.51e-02	1.42e-01	3.47e-01	6.75e-04	6.92e-04	7.05e-03
7466	chr9	133931942	133931943	.	False	3.85e-02	1.78e-01	1.16e-02	1.37e-02	2.07e-01	1.88e-01	2.22e-01	3.77e-03	2.36e-02	5.44e-03
7467	chr1	234336304	234336305	.	False	2.67e-02	9.47e-02	9.15e-03	1.81e-02	8.44e-02	7.61e-02	3.34e-01	1.42e-02	1.05e-01	1.27e-02
7468	chr1	268257206	268257207	.	False	6.81e-01	1.75e-03	2.23e-02	1.29e-01	1.02e-01	1.01e-03	1.60e-03	1.84e-02	1.90e-03	4.64e-01
7469	chr1	215341001	215341002	.	False	1.23e-03	2.34e-02	6.51e-04	2.70e-04	7.83e-03	7.35e-02	8.56e-01	3.51e-04	2.64e-03	1.96e-04
7470	chr1	253967513	253967514	.	False	1.45e-01	2.71e-02	7.46e-02	7.86e-03	3.71e-01	2.10e-01	2.37e-01	6.88e-04	7.92e-04	2.58e-03
7471	chr9	116965329	116965330	.	False	1.37e-02	2.10e-01	1.07e-03	2.02e-03	1.14e-02	3.03e-02	5.56e-01	2.76e-03	1.54e-01	1.80e-03
7472	chr1	256259723	256259724	.	False	2.93e-03	3.83e-02	1.13e-03	2.20e-04	7.20e-03	8.86e-02	8.77e-01	2.29e-04	2.33e-03	2.77e-04
7473	chr1	236059735	236059736	.	False	4.94e-03	7.53e-02	2.27e-03	2.60e-04	1.08e-02	7.06e-02	7.85e-01	2.49e-04	2.03e-03	6.64e-04
7474	chr9	64922202	64922203	.	False	4.94e-01	2.07e-02	6.25e-02	3.95e-02	4.70e-02	6.93e-03	1.17e-02	7.03e-03	2.65e-03	4.42e-01
7475	chr1	223088436	223088437	.	False	2.52e-02	1.64e-01	5.66e-03	1.36e-03	2.19e-02	6.89e-02	6.20e-01	1.05e-03	1.19e-02	1.34e-03
7476	chr1	207773409	207773410	.	False	1.20e-02	1.53e-02	2.82e-03	3.75e-04	1.30e-02	1.01e-01	8.71e-01	2.30e-04	5.82e-04	2.58e-04
7477	chr1	217560915	217560916	.	False	1.58e-02	1.16e-01	4.65e-03	3.07e-04	8.87e-03	8.00e-02	7.82e-01	4.22e-04	1.98e-03	4.41e-04
7478	chr1	223046928	223046929	.	False	5.23e-02	4.19e-02	4.09e-02	9.34e-04	5.88e-02	1.85e-01	6.29e-01	3.52e-04	5.71e-04	1.37e-03
7479	chr1	259158063	259158064	.	False	4.64e-03	2.86e-02	2.82e-03	5.41e-04	2.89e-02	1.85e-01	7.56e-01	2.40e-04	2.02e-03	3.97e-04
7480	chr1	260825753	260825754	.	False	6.11e-02	2.03e-01	2.11e-02	8.43e-04	1.04e-02	1.03e-01	6.00e-01	1.10e-03	4.94e-03	2.29e-03
7481	chr1	261340294	261340295	.	False	3.53e-01	7.94e-03	4.28e-01	1.00e-02	2.26e-01	2.15e-02	3.11e-02	1.40e-03	5.05e-04	2.04e-02
7482	chr9	114005081	114005082	.	False	1.70e-03	3.12e-02	9.32e-04	2.33e-04	9.06e-03	5.47e-02	8.70e-01	1.46e-04	4.75e-03	2.60e-04
7483	chr1	271530667	271530668	.	False	1.72e-01	1.82e-03	2.32e-01	1.16e-01	2.20e-01	5.90e-03	1.62e-02	5.86e-03	1.33e-03	3.56e-02
7484	chr1	230414601	230414602	.	False	7.51e-03	4.24e-02	2.08e-03	5.08e-04	1.46e-02	1.22e-01	7.84e-01	5.09e-04	2.02e-03	1.16e-03
7485	chr1	250172472	250172473	.	False	1.02e-02	5.50e-02	2.62e-03	6.98e-05	2.49e-03	2.82e-02	8.65e-01	6.99e-05	2.20e-03	7.76e-05
7486	chr9	129168516	129168517	.	False	2.63e-02	8.12e-02	1.30e-02	3.27e-03	3.98e-02	1.55e-01	6.11e-01	2.19e-03	1.58e-02	5.47e-03
7487	chr1	222393006	222393007	.	False	4.16e-03	1.95e-02	1.08e-03	2.04e-04	1.13e-02	9.25e-02	8.72e-01	2.15e-04	1.81e-03	2.00e-04
7488	chr9	124466707	124466708	.	False	1.35e-01	3.98e-02	2.54e-02	1.06e-02	1.36e-01	1.44e-01	4.78e-01	8.01e-03	5.60e-03	9.23e-03
7489	chr1	264020727	264020728	.	False	1.69e-01	1.45e-01	2.06e-01	4.05e-03	3.36e-02	6.67e-02	3.66e-01	2.43e-03	4.93e-03	8.78e-03
7490	chr1	227814299	227814300	.	False	7.72e-03	9.13e-02	1.90e-03	2.14e-03	4.06e-02	1.29e-01	5.76e-01	1.02e-03	1.55e-02	1.60e-03
7491	chr1	236731377	236731378	.	False	1.01e-02	6.89e-03	2.01e-03	2.77e-05	5.50e-03	8.36e-02	8.79e-01	2.61e-05	1.93e-04	2.54e-05
7492	chr9	134601055	134601056	.	False	3.19e-01	6.06e-03	1.16e-01	1.84e-01	4.46e-01	2.73e-02	2.42e-02	2.68e-03	1.64e-03	2.00e-02
7493	chr1	269314339	269314340	.	False	1.90e-01	1.50e-03	7.36e-02	1.92e-01	9.82e-02	1.51e-03	3.30e-03	9.95e-03	1.46e-03	2.12e-01
7494	chr9	130948678	130948679	.	False	8.00e-01	1.49e-03	2.68e-01	9.55e-02	7.31e-02	2.23e-03	8.38e-03	1.14e-01	2.70e-03	2.51e-01
7495	chr1	260910703	260910704	.	False	1.76e-01	2.45e-02	3.85e-01	9.53e-04	1.31e-01	1.19e-01	1.72e-01	2.57e-04	3.18e-04	1.46e-03
7496	chr9	116077347	116077348	.	False	7.70e-03	2.99e-02	1.27e-03	3.21e-04	1.25e-02	8.13e-02	8.89e-01	3.62e-04	7.90e-04	4.71e-04
7497	chr1	224352654	224352655	.	False	8.45e-04	2.44e-02	1.89e-04	6.85e-05	3.61e-03	3.26e-02	9.21e-01	1.16e-04	1.03e-03	5.47e-05
7498	chr1	227475768	227475769	.	False	8.13e-04	5.95e-03	1.64e-04	3.17e-05	2.14e-03	2.79e-02	9.70e-01	5.37e-05	3.37e-04	2.51e-05
7499	chr9	123511725	123511726	.	False	3.82e-01	8.40e-03	3.40e-01	2.14e-02	3.31e-01	3.12e-02	3.71e-02	1.29e-03	4.57e-04	1.05e-02
7500	chr1	237257576	237257577	.	False	6.99e-02	4.08e-02	5.58e-02	2.11e-04	2.00e-02	1.43e-01	6.80e-01	1.23e-04	2.49e-04	2.57e-04
7501	chr9	130701607	130701608	.	False	1.40e-01	1.71e-01	4.60e-02	4.47e-03	1.83e-02	5.26e-02	2.65e-01	1.89e-02	2.78e-02	4.55e-02
7502	chr9	132180200	132180201	.	False	3.38e-02	2.13e-01	1.67e-02	1.48e-03	2.13e-02	9.56e-02	5.10e-01	1.43e-03	1.22e-02	6.40e-03
7503	chr1	237620814	237620815	.	False	3.67e-01	2.21e-03	4.12e-01	1.61e-02	4.19e-01	9.14e-03	5.34e-03	3.56e-04	2.05e-04	7.30e-03
7504	chr1	267634499	267634500	.	False	3.85e-01	1.24e-02	3.85e-01	1.29e-02	2.56e-01	5.12e-02	5.78e-02	1.45e-03	5.58e-04	1.98e-02
7505	chr1	245550823	245550824	.	False	9.19e-03	3.93e-02	2.64e-03	4.07e-04	7.28e-03	8.00e-02	8.71e-01	2.39e-04	2.60e-03	3.38e-04
7506	chr1	262031109	262031110	.	False	3.36e-01	6.02e-02	1.85e-01	1.99e-02	2.63e-01	1.56e-01	1.56e-01	1.64e-03	2.72e-03	2.41e-02
7507	chr13	19377738	19377739	.	False	2.04e-01	4.33e-02	1.26e-02	7.06e-04	4.40e-03	2.65e-02	7.47e-01	1.84e-03	3.81e-03	6.42e-03
7508	chr1	196339040	196339041	.	False	4.31e-04	3.43e-03	1.39e-04	9.25e-05	3.22e-03	3.39e-02	9.51e-01	8.75e-05	1.04e-03	3.46e-05
7509	chr1	261412152	261412153	.	False	1.43e-03	2.20e-02	3.80e-04	1.04e-04	3.17e-03	2.60e-02	9.41e-01	1.39e-04	2.60e-03	1.06e-04
7510	chr1	220484073	220484074	.	False	6.76e-03	4.46e-02	4.05e-03	6.41e-04	2.57e-02	1.56e-01	7.65e-01	3.03e-04	2.81e-03	5.09e-04
7511	chr1	225881230	225881231	.	False	3.26e-03	1.51e-02	1.01e-03	6.13e-05	9.06e-03	9.35e-02	8.50e-01	4.71e-05	1.92e-04	6.23e-05
7512	chr1	271243317	271243318	.	False	1.34e-01	5.68e-03	2.26e-01	2.87e-02	2.49e-01	9.75e-03	1.02e-02	3.17e-03	1.10e-03	7.47e-02
7513	chr9	119407616	119407617	.	False	1.39e-02	1.28e-01	5.72e-03	7.55e-04	2.47e-02	1.52e-01	6.92e-01	6.68e-04	3.13e-03	2.32e-03
7514	chr1	205557862	205557863	.	False	3.18e-03	1.33e-02	9.47e-04	1.54e-04	4.89e-03	5.32e-02	8.92e-01	2.62e-04	1.98e-03	1.47e-04
7515	chr1	201136839	201136840	.	False	2.45e-01	1.39e-01	6.21e-02	3.62e-03	6.08e-02	1.19e-01	3.56e-01	1.47e-03	2.02e-03	9.57e-03
7516	chr1	204661085	204661086	.	False	1.23e-02	1.57e-02	1.31e-03	5.17e-05	6.05e-03	7.53e-02	9.18e-01	6.24e-05	2.74e-04	2.67e-05
7517	chr9	134232462	134232463	.	False	3.15e-01	9.28e-02	1.57e-01	2.27e-02	1.63e-01	6.05e-02	1.35e-01	8.04e-03	3.57e-03	5.46e-02
7518	chr1	209695420	209695421	.	False	1.55e-02	1.82e-02	2.54e-03	3.79e-04	1.17e-02	6.89e-02	8.70e-01	3.63e-04	8.45e-04	3.32e-04
7519	chr1	219956268	219956269	.	False	2.10e-03	4.50e-02	8.76e-04	5.13e-04	2.42e-02	9.40e-02	7.82e-01	2.60e-04	2.39e-03	2.99e-04
7520	chr9	132819813	132819814	.	False	1.03e-02	4.12e-02	1.14e-02	6.11e-04	1.73e-02	9.69e-02	6.73e-01	2.33e-04	2.06e-02	3.65e-04
7521	chr1	240311760	240311761	.	False	4.51e-01	7.92e-03	2.80e-01	1.35e-02	4.04e-01	1.00e-01	9.86e-02	8.44e-04	4.83e-04	5.37e-03
7522	chr9	120879898	120879899	.	False	3.40e-01	1.91e-02	4.01e-01	2.32e-03	7.81e-02	8.22e-02	2.45e-01	8.32e-04	5.21e-04	6.86e-03
7523	chr1	217562061	217562062	.	False	2.27e-02	3.56e-02	7.06e-03	4.58e-04	2.32e-02	8.71e-02	8.35e-01	2.36e-04	6.03e-04	8.99e-04
7524	chr1	243249178	243249179	.	False	3.09e-03	1.32e-02	8.76e-04	1.15e-04	5.01e-03	6.79e-02	9.15e-01	1.51e-04	1.64e-03	5.02e-05
7525	chr1	200797426	200797427	.	False	5.22e-02	5.27e-02	2.42e-02	2.28e-03	5.07e-02	1.04e-01	6.14e-01	1.39e-03	2.67e-03	6.39e-03
7526	chr9	65085698	65085699	.	False	4.53e-01	3.52e-02	2.53e-01	1.41e-02	1.59e-01	1.13e-01	2.09e-01	4.12e-03	1.87e-03	2.81e-02
7527	chr1	269097492	269097493	.	False	4.01e-01	3.40e-03	4.42e-01	1.46e-02	1.35e-01	4.80e-03	1.43e-02	2.73e-03	5.33e-04	5.14e-02
7528	chr9	114636050	114636051	.	False	1.46e-02	8.38e-02	2.63e-03	1.73e-03	2.86e-02	7.73e-02	7.52e-01	8.66e-04	4.97e-03	1.98e-03
7529	chr9	131552886	131552887	.	False	3.61e-01	1.92e-02	2.59e-01	2.96e-02	2.82e-01	8.30e-02	8.44e-02	3.54e-03	1.93e-03	1.93e-02
7530	chr9	118176228	118176229	.	False	2.94e-03	2.08e-02	9.77e-04	2.97e-04	1.51e-02	9.56e-02	8.41e-01	2.89e-04	1.30e-03	1.84e-04
7531	chr1	197728511	197728512	.	False	9.90e-03	1.64e-01	2.23e-03	3.40e-04	1.69e-02	9.02e-02	6.77e-01	3.20e-04	2.49e-03	6.23e-04
7532	chr9	119123331	119123332	.	False	1.52e-01	1.67e-01	1.25e-01	1.74e-03	5.11e-02	1.30e-01	3.04e-01	2.15e-03	6.64e-03	7.38e-03
7533	chr9	120721020	120721021	.	False	4.39e-03	8.59e-02	2.98e-03	3.36e-04	9.96e-03	6.44e-02	7.62e-01	2.80e-04	3.94e-03	4.95e-04
7534	chr1	207827027	207827028	.	False	8.18e-03	4.38e-02	8.22e-03	5.73e-04	1.53e-02	9.75e-02	7.69e-01	3.94e-04	1.97e-03	6.85e-04
7535	chr13	194372443	194372444	.	False	3.19e-04	2.60e-03	7.48e-05	4.45e-05	2.54e-03	2.49e-02	9.56e-01	5.24e-05	3.25e-04	2.53e-05
7536	chr1	195844815	195844816	.	False	1.87e-03	3.25e-02	3.23e-04	3.87e-04	7.32e-03	3.94e-02	8.67e-01	3.63e-04	2.90e-03	2.51e-04
7537	chr1	259996165	259996166	.	False	1.53e-01	8.61e-02	3.43e-02	5.40e-03	1.41e-01	2.24e-01	3.38e-01	1.63e-03	2.04e-03	1.25e-02
7538	chr9	64537768	64537769	.	False	2.49e-03	1.29e-01	5.45e-04	5.61e-04	1.17e-02	3.02e-02	6.44e-01	8.35e-04	3.38e-02	4.41e-04
7539	chr1	218189549	218189550	.	False	4.15e-02	9.19e-02	1.19e-02	3.34e-04	6.97e-03	7.10e-02	7.91e-01	5.19e-04	1.59e-03	1.20e-03
7540	chr1	226499304	226499305	.	False	1.60e-03	2.05e-02	7.99e-04	1.78e-04	1.06e-02	7.39e-02	8.81e-01	8.32e-05	1.58e-03	1.18e-04
7541	chr1	200551622	200551623	.	False	3.48e-03	5.02e-02	8.05e-04	4.62e-04	2.05e-02	1.08e-01	7.98e-01	2.81e-04	1.56e-03	4.36e-04
7542	chr9	65606721	65606722	.	False	4.34e-01	1.96e-02	1.46e-01	5.19e-02	3.18e-01	4.33e-02	4.49e-02	2.17e-03	1.58e-03	4.64e-02
7543	chr1	237797973	237797974	.	False	9.77e-02	3.54e-02	8.14e-02	8.61e-04	9.09e-02	2.35e-01	4.55e-01	2.98e-04	3.67e-04	8.36e-04
7544	chr1	199920754	199920755	.	False	5.30e-03	2.15e-02	1.02e-03	9.20e-05	4.78e-03	5.02e-02	8.99e-01	5.02e-05	1.16e-03	8.01e-05
7545	chr1	228730644	228730645	.	False	3.98e-02	1.32e-01	2.07e-02	8.27e-04	3.10e-02	1.57e-01	6.06e-01	7.38e-04	3.41e-03	1.33e-03
7546	chr9	134639313	134639314	.	False	2.87e-01	6.55e-02	6.23e-02	1.29e-01	3.15e-01	7.54e-02	7.15e-02	6.49e-03	6.89e-03	3.32e-02
7547	chr9	114738200	114738201	.	False	4.64e-03	3.27e-02	1.39e-03	1.60e-04	1.18e-02	1.05e-01	8.49e-01	1.68e-04	9.58e-04	2.94e-04
7548	chr1	259251644	259251645	.	False	8.80e-03	3.27e-02	2.52e-03	1.07e-03	3.62e-02	1.84e-01	7.41e-01	6.74e-04	1.48e-03	6.59e-04
7549	chr17	5815321	5815322	.	False	1.91e-02	3.78e-02	1.17e-02	8.07e-04	4.87e-02	2.22e-01	6.69e-01	4.06e-04	1.46e-03	2.74e-04
7550	chr1	222779832	222779833	.	False	2.72e-01	3.54e-02	2.49e-01	1.66e-03	8.14e-02	1.35e-01	4.13e-01	7.08e-04	7.91e-04	5.29e-03
7551	chr1	237765671	237765672	.	False	1.60e-01	3.96e-02	3.04e-01	2.51e-03	1.82e-01	1.82e-01	2.46e-01	5.34e-04	6.15e-04	3.74e-03
7552	chr1	238761913	238761914	.	False	1.46e-01	6.27e-02	4.08e-01	4.02e-03	2.32e-01	1.04e-01	9.23e-02	1.29e-03	2.01e-03	6.23e-03
7553	chr1	99418390	99418391	.	False	1.16e-02	3.25e-02	6.68e-03	1.56e-03	6.24e-02	2.57e-01	6.84e-01	7.25e-04	4.73e-03	8.23e-04
7554	chr1	225405218	225405219	.	False	1.94e-02	2.10e-02	1.19e-02	4.89e-04	4.78e-02	2.01e-01	6.87e-01	1.94e-04	4.30e-04	3.39e-04
7555	chr1	213777055	213777056	.	False	1.81e-03	2.81e-02	4.13e-04	1.45e-04	7.23e-03	4.35e-02	8.61e-01	1.66e-04	2.07e-03	6.84e-05
7556	chr1	260838342	260838343	.	False	6.42e-03	2.20e-01	1.19e-03	5.27e-04	1.05e-02	3.68e-02	6.56e-01	6.82e-04	8.29e-03	2.56e-03
7557	chr17	43799519	43799520	.	False	8.38e-02	1.58e-01	9.50e-02	1.04e-03	3.33e-02	1.48e-01	4.43e-01	7.87e-04	6.84e-03	1.44e-03
7558	chr1	207380819	207380820	.	False	3.42e-03	6.48e-03	6.38e-04	5.20e-05	1.48e-03	3.97e-02	9.47e-01	7.42e-05	8.33e-04	3.09e-05
7559	chr1	234372672	234372673	.	False	2.30e-02	5.38e-02	7.52e-03	5.15e-03	6.14e-02	1.32e-01	6.30e-01	1.91e-03	9.89e-03	2.39e-03
7560	chr9	126443567	126443568	.	False	1.79e-02	1.73e-01	4.83e-03	4.15e-04	5.86e-03	5.67e-02	7.82e-01	5.64e-04	3.82e-03	9.53e-04
7561	chr1	273038123	273038124	.	False	2.28e-01	9.34e-03	5.04e-01	9.92e-03	4.46e-01	4.56e-02	2.20e-02	1.03e-03	9.28e-04	6.24e-03
7562	chr1	244730179	244730180	.	False	1.35e-02	5.24e-02	2.13e-03	7.48e-04	2.26e-02	9.96e-02	8.15e-01	7.77e-04	3.44e-03	1.01e-03
7563	chr1	271965972	271965973	.	False	9.86e-02	1.43e-02	1.76e-01	9.57e-04	7.17e-02	2.26e-01	5.30e-01	3.51e-04	4.37e-04	9.44e-04
7564	chr9	119094853	119094854	.	False	3.69e-01	4.09e-02	1.41e-01	1.06e-01	3.42e-01	4.71e-02	6.44e-02	1.62e-02	5.77e-03	3.40e-02
7565	chr1	239679877	239679878	.	False	2.83e-02	5.78e-02	1.92e-02	1.66e-03	6.20e-02	1.37e-01	5.30e-01	9.14e-04	1.53e-03	3.79e-03
7566	chr1	274207392	274207393	.	False	1.31e-01	4.52e-03	2.03e-01	6.51e-02	5.06e-01	2.66e-02	1.56e-02	1.40e-03	1.27e-03	9.12e-03
7567	chr1	271598145	271598146	.	False	4.10e-01	1.74e-02	2.64e-01	2.59e-02	1.51e-01	3.11e-02	6.85e-02	2.04e-02	2.71e-03	1.42e-01
7568	chr1	241113427	241113428	.	False	1.90e-02	8.21e-02	9.76e-03	1.01e-03	5.17e-02	1.80e-01	6.70e-01	4.64e-04	1.36e-03	9.57e-04
7569	chr9	66646093	66646094	.	False	2.71e-01	2.20e-02	5.16e-01	3.62e-03	1.37e-01	7.17e-02	8.59e-02	1.82e-03	8.56e-04	2.09e-02
7570	chr1	260052666	260052667	.	False	8.28e-02	6.25e-02	2.56e-02	3.94e-04	1.36e-02	1.11e-01	6.91e-01	8.55e-04	1.09e-03	2.09e-03
7571	chr9	124066388	124066389	.	False	2.77e-01	3.37e-02	6.22e-02	1.80e-02	2.08e-01	1.55e-01	2.31e-01	1.92e-03	1.85e-03	6.82e-03
7572	chr1	270400413	270400414	.	False	1.19e-02	4.75e-03	1.11e-01	1.17e-03	2.45e-01	5.72e-01	2.21e-01	6.05e-05	2.66e-04	1.30e-04
7573	chr1	272221504	272221505	.	False	2.10e-01	1.24e-02	2.10e-01	2.75e-02	4.25e-01	9.25e-02	9.10e-02	1.35e-03	1.14e-03	8.50e-03
7574	chr1	224684101	224684102	.	False	2.45e-03	6.00e-02	2.97e-04	1.38e-04	4.69e-03	4.25e-02	8.82e-01	2.98e-04	2.19e-03	1.21e-04
7575	chr1	232752719	232752720	.	False	2.36e-01	1.57e-01	2.31e-02	8.56e-03	5.62e-02	8.93e-02	3.87e-01	2.14e-03	5.12e-03	1.59e-02
7576	chr1	262416680	262416681	.	False	2.27e-01	9.03e-02	2.35e-01	9.67e-04	6.29e-02	1.84e-01	3.40e-01	9.42e-04	1.20e-03	1.51e-03
7577	chr1	256699068	256699069	.	False	1.72e-02	4.69e-02	8.76e-03	7.81e-04	4.81e-02	2.34e-01	6.00e-01	2.77e-04	8.43e-04	5.93e-04
7578	chr1	215846018	215846019	.	False	1.32e-02	4.95e-02	9.97e-03	1.83e-04	8.52e-03	1.06e-01	7.54e-01	3.13e-04	1.39e-03	5.57e-04
7579	chr1	197731911	197731912	.	False	1.70e-03	1.09e-02	4.09e-04	1.26e-04	5.35e-03	6.70e-02	9.14e-01	1.93e-04	1.33e-03	7.70e-05
7580	chr1	221249572	221249573	.	False	7.92e-02	6.71e-02	6.79e-02	2.88e-03	1.14e-01	2.03e-01	4.47e-01	1.24e-03	1.98e-03	7.75e-03
7581	chr1	259100781	259100782	.	False	4.34e-04	2.78e-03	9.34e-05	3.41e-05	1.39e-03	2.09e-02	9.78e-01	5.30e-05	3.44e-04	1.87e-05
7582	chr9	134738515	134738516	.	False	3.08e-01	2.52e-03	2.22e-01	8.75e-02	3.38e-01	5.26e-03	9.22e-03	4.13e-03	8.43e-04	5.52e-02
